Rochester,Minnesota,United States,Central US,USCA
Utica,New York,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
San Diego,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Rochester,Minnesota,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Renton,Washington,United States,Western US,USCA
Renton,Washington,United States,Western US,USCA
Apopka,Florida,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Dallas,Texas,United States,Central US,USCA
Dallas,Texas,United States,Central US,USCA
Apopka,Florida,United States,Southern US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Mcallen,Texas,United States,Central US,USCA
Hillsboro,Oregon,United States,Western US,USCA
Santa Clara,California,United States,Western US,USCA
Everett,Massachusetts,United States,Eastern US,USCA
Renton,Washington,United States,Western US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Hempstead,New York,United States,Eastern US,USCA
Santa Clara,California,United States,Western US,USCA
Hempstead,New York,United States,Eastern US,USCA
Hillsboro,Oregon,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Apopka,Florida,United States,Southern US,USCA
Mcallen,Texas,United States,Central US,USCA
Lakewood,Ohio,United States,Eastern US,USCA
Hempstead,New York,United States,Eastern US,USCA
Mcallen,Texas,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Mcallen,Texas,United States,Central US,USCA
Mcallen,Texas,United States,Central US,USCA
Columbus,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Fairfield,Connecticut,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
La Porte,Indiana,United States,Central US,USCA
San Antonio,Texas,United States,Central US,USCA
Westminster,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
San Antonio,Texas,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
La Porte,Indiana,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Owensboro,Kentucky,United States,Southern US,USCA
San Antonio,Texas,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Chesapeake,Virginia,United States,Southern US,USCA
Fairfield,Connecticut,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Carrollton,Texas,United States,Central US,USCA
Watertown,New York,United States,Eastern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Phoenix,Arizona,United States,Western US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Watertown,New York,United States,Eastern US,USCA
Milwaukee,Wisconsin,United States,Central US,USCA
Bossier City,Louisiana,United States,Southern US,USCA
Bossier City,Louisiana,United States,Southern US,USCA
Columbia,South Carolina,United States,Southern US,USCA
San Diego,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
San Diego,California,United States,Western US,USCA
Columbia,South Carolina,United States,Southern US,USCA
Bossier City,Louisiana,United States,Southern US,USCA
San Diego,California,United States,Western US,USCA
Columbia,South Carolina,United States,Southern US,USCA
San Diego,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Woodbury,Minnesota,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Woodbury,Minnesota,United States,Central US,USCA
Columbia,South Carolina,United States,Southern US,USCA
San Diego,California,United States,Western US,USCA
Bossier City,Louisiana,United States,Southern US,USCA
Los Angeles,California,United States,Western US,USCA
San Diego,California,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
Bossier City,Louisiana,United States,Southern US,USCA
Seattle,Washington,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
Green Bay,Wisconsin,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Haltom City,Texas,United States,Central US,USCA
Wilmington,Delaware,United States,Eastern US,USCA
Farmington,New Mexico,United States,Western US,USCA
Provo,Utah,United States,Western US,USCA
Waco,Texas,United States,Central US,USCA
Springfield,Virginia,United States,Southern US,USCA
Chattanooga,Tennessee,United States,Southern US,USCA
Chattanooga,Tennessee,United States,Southern US,USCA
San Francisco,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
Springfield,Virginia,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
San Francisco,California,United States,Western US,USCA
Chattanooga,Tennessee,United States,Southern US,USCA
San Francisco,California,United States,Western US,USCA
Waco,Texas,United States,Central US,USCA
Chattanooga,Tennessee,United States,Southern US,USCA
Seattle,Washington,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Des Moines,Iowa,United States,Central US,USCA
Fresno,California,United States,Western US,USCA
Fresno,California,United States,Western US,USCA
Fresno,California,United States,Western US,USCA
Fresno,California,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Fresno,California,United States,Western US,USCA
Detroit,Michigan,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Detroit,Michigan,United States,Central US,USCA
Des Moines,Iowa,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Anaheim,California,United States,Western US,USCA
Bristol,Connecticut,United States,Eastern US,USCA
San Antonio,Texas,United States,Central US,USCA
San Antonio,Texas,United States,Central US,USCA
Cincinnati,Ohio,United States,Eastern US,USCA
Bristol,Connecticut,United States,Eastern US,USCA
Cincinnati,Ohio,United States,Eastern US,USCA
San Antonio,Texas,United States,Central US,USCA
Anaheim,California,United States,Western US,USCA
Bristol,Connecticut,United States,Eastern US,USCA
Bristol,Connecticut,United States,Eastern US,USCA
Troy,Ohio,United States,Eastern US,USCA
Chesapeake,Virginia,United States,Southern US,USCA
Troy,Ohio,United States,Eastern US,USCA
Hot Springs,Arkansas,United States,Southern US,USCA
Troy,Ohio,United States,Eastern US,USCA
Troy,Ohio,United States,Eastern US,USCA
Orem,Utah,United States,Western US,USCA
Orem,Utah,United States,Western US,USCA
Hot Springs,Arkansas,United States,Southern US,USCA
Hot Springs,Arkansas,United States,Southern US,USCA
Seattle,Washington,United States,Western US,USCA
Troy,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Waterbury,Connecticut,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Miami,Florida,United States,Southern US,USCA
Seattle,Washington,United States,Western US,USCA
Warwick,Rhode Island,United States,Eastern US,USCA
Jacksonville,Florida,United States,Southern US,USCA
Los Angeles,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Miami,Florida,United States,Southern US,USCA
Waterbury,Connecticut,United States,Eastern US,USCA
Waterbury,Connecticut,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Roswell,Georgia,United States,Southern US,USCA
Roswell,Georgia,United States,Southern US,USCA
Lafayette,Louisiana,United States,Southern US,USCA
Hollywood,Florida,United States,Southern US,USCA
Dublin,Ohio,United States,Eastern US,USCA
Lafayette,Louisiana,United States,Southern US,USCA
Hollywood,Florida,United States,Southern US,USCA
Long Beach,California,United States,Western US,USCA
Fairfield,Connecticut,United States,Eastern US,USCA
Long Beach,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Salem,Virginia,United States,Southern US,USCA
Long Beach,New York,United States,Eastern US,USCA
Dublin,Ohio,United States,Eastern US,USCA
Malden,Massachusetts,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
Roswell,Georgia,United States,Southern US,USCA
Seattle,Washington,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
Long Beach,California,United States,Western US,USCA
Roswell,Georgia,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Fayetteville,North Carolina,United States,Southern US,USCA
Los Angeles,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Houston,Texas,United States,Central US,USCA
Atlanta,Georgia,United States,Southern US,USCA
San Francisco,California,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
North Charleston,South Carolina,United States,Southern US,USCA
Atlanta,Georgia,United States,Southern US,USCA
Chicago,Illinois,United States,Central US,USCA
San Francisco,California,United States,Western US,USCA
Atlanta,Georgia,United States,Southern US,USCA
Chicago,Illinois,United States,Central US,USCA
Atlanta,Georgia,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Tampa,Florida,United States,Southern US,USCA
Chicago,Illinois,United States,Central US,USCA
Tampa,Florida,United States,Southern US,USCA
Los Angeles,California,United States,Western US,USCA
Tampa,Florida,United States,Southern US,USCA
Tampa,Florida,United States,Southern US,USCA
Seattle,Washington,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
San Jose,California,United States,Western US,USCA
Fargo,North Dakota,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Tampa,Florida,United States,Southern US,USCA
Fargo,North Dakota,United States,Central US,USCA
Columbus,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Lakewood,Ohio,United States,Eastern US,USCA
Long Beach,New York,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Long Beach,New York,United States,Eastern US,USCA
Lakewood,Ohio,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Chicago,Illinois,United States,Central US,USCA
Lakewood,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Lakewood,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Concord,New Hampshire,United States,Eastern US,USCA
Concord,New Hampshire,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Columbus,Indiana,United States,Central US,USCA
Minneapolis,Minnesota,United States,Central US,USCA
Minneapolis,Minnesota,United States,Central US,USCA
San Francisco,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Redmond,Washington,United States,Western US,USCA
Concord,New Hampshire,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
San Francisco,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Lakewood,California,United States,Western US,USCA
Redlands,California,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
Redlands,California,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
Redlands,California,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
San Francisco,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Redlands,California,United States,Western US,USCA
Columbus,Georgia,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Columbus,Georgia,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
San Diego,California,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
Baltimore,Maryland,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Lakewood,New Jersey,United States,Eastern US,USCA
San Francisco,California,United States,Western US,USCA
Moorhead,Minnesota,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Houston,Texas,United States,Central US,USCA
Houston,Texas,United States,Central US,USCA
Toledo,Ohio,United States,Eastern US,USCA
Lakeland,Florida,United States,Southern US,USCA
Conroe,Texas,United States,Central US,USCA
Toledo,Ohio,United States,Eastern US,USCA
Toledo,Ohio,United States,Eastern US,USCA
Toledo,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Toledo,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Lancaster,Ohio,United States,Eastern US,USCA
Columbus,Georgia,United States,Southern US,USCA
Lancaster,Ohio,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Lancaster,Ohio,United States,Eastern US,USCA
Thomasville,North Carolina,United States,Southern US,USCA
Pomona,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Henderson,Kentucky,United States,Southern US,USCA
Henderson,Kentucky,United States,Southern US,USCA
Dallas,Texas,United States,Central US,USCA
Houston,Texas,United States,Central US,USCA
Dallas,Texas,United States,Central US,USCA
Burlington,Vermont,United States,Eastern US,USCA
Southaven,Mississippi,United States,Southern US,USCA
Camarillo,California,United States,Western US,USCA
Camarillo,California,United States,Western US,USCA
Southaven,Mississippi,United States,Southern US,USCA
Southaven,Mississippi,United States,Southern US,USCA
Newark,Delaware,United States,Eastern US,USCA
Camarillo,California,United States,Western US,USCA
Camarillo,California,United States,Western US,USCA
Southaven,Mississippi,United States,Southern US,USCA
Franklin,Massachusetts,United States,Eastern US,USCA
Newark,Delaware,United States,Eastern US,USCA
Newark,Delaware,United States,Eastern US,USCA
San Francisco,California,United States,Western US,USCA
Cuyahoga Falls,Ohio,United States,Eastern US,USCA
Franklin,Massachusetts,United States,Eastern US,USCA
Chapel Hill,North Carolina,United States,Southern US,USCA
Burlington,Vermont,United States,Eastern US,USCA
Burlington,Vermont,United States,Eastern US,USCA
San Francisco,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Plano,Texas,United States,Central US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Gresham,Oregon,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Tulsa,Oklahoma,United States,Central US,USCA
Columbia,South Carolina,United States,Southern US,USCA
Long Beach,New York,United States,Eastern US,USCA
Reading,Pennsylvania,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Long Beach,New York,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Urbandale,Iowa,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
Lancaster,California,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
Urbandale,Iowa,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Gresham,Oregon,United States,Western US,USCA
San Diego,California,United States,Western US,USCA
San Diego,California,United States,Western US,USCA
Elmhurst,Illinois,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Elmhurst,Illinois,United States,Central US,USCA
Bellevue,Washington,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Charlotte,North Carolina,United States,Southern US,USCA
Grove City,Ohio,United States,Eastern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Providence,Rhode Island,United States,Eastern US,USCA
Charlotte,North Carolina,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Los Angeles,California,United States,Western US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
San Diego,California,United States,Western US,USCA
Grove City,Ohio,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Marietta,Georgia,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
San Diego,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Little Rock,Arkansas,United States,Southern US,USCA
Springfield,Virginia,United States,Southern US,USCA
Springfield,Virginia,United States,Southern US,USCA
Denver,Colorado,United States,Western US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Springfield,Virginia,United States,Southern US,USCA
Houston,Texas,United States,Central US,USCA
Durham,North Carolina,United States,Southern US,USCA
Denver,Colorado,United States,Western US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Nashville,Tennessee,United States,Southern US,USCA
Denver,Colorado,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Lakewood,New Jersey,United States,Eastern US,USCA
Columbus,Georgia,United States,Southern US,USCA
Grand Rapids,Michigan,United States,Central US,USCA
Lakewood,New Jersey,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
Lawton,Oklahoma,United States,Central US,USCA
Florence,South Carolina,United States,Southern US,USCA
Skokie,Illinois,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Lawton,Oklahoma,United States,Central US,USCA
Skokie,Illinois,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Houston,Texas,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Jackson,Mississippi,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Tampa,Florida,United States,Southern US,USCA
Scottsdale,Arizona,United States,Western US,USCA
Tampa,Florida,United States,Southern US,USCA
Tampa,Florida,United States,Southern US,USCA
Bloomington,Indiana,United States,Central US,USCA
Tampa,Florida,United States,Southern US,USCA
Los Angeles,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Tampa,Florida,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
Lubbock,Texas,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Henderson,Kentucky,United States,Southern US,USCA
Greensboro,North Carolina,United States,Southern US,USCA
Henderson,Kentucky,United States,Southern US,USCA
Henderson,Kentucky,United States,Southern US,USCA
Lubbock,Texas,United States,Central US,USCA
Henderson,Kentucky,United States,Southern US,USCA
Lubbock,Texas,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Greensboro,North Carolina,United States,Southern US,USCA
Colorado Springs,Colorado,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Aurora,Colorado,United States,Western US,USCA
Florence,Kentucky,United States,Southern US,USCA
Springfield,Missouri,United States,Central US,USCA
Aurora,Colorado,United States,Western US,USCA
Colorado Springs,Colorado,United States,Western US,USCA
Colorado Springs,Colorado,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Huntsville,Texas,United States,Central US,USCA
Huntsville,Texas,United States,Central US,USCA
Seattle,Washington,United States,Western US,USCA
Seattle,Washington,United States,Western US,USCA
Houston,Texas,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Huntsville,Texas,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Seattle,Washington,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Huntsville,Texas,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Columbus,Ohio,United States,Eastern US,USCA
Columbia,Tennessee,United States,Southern US,USCA
Gilbert,Arizona,United States,Western US,USCA
Springfield,Ohio,United States,Eastern US,USCA
Chicago,Illinois,United States,Central US,USCA
Monroe,Louisiana,United States,Southern US,USCA
San Antonio,Texas,United States,Central US,USCA
San Francisco,California,United States,Western US,USCA
Oakland,California,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
Gilbert,Arizona,United States,Western US,USCA
Oakland,California,United States,Western US,USCA
Aurora,Illinois,United States,Central US,USCA
Glendale,Arizona,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Linden,New Jersey,United States,Eastern US,USCA
Aurora,Illinois,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Arlington,Virginia,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
Long Beach,New York,United States,Eastern US,USCA
Jacksonville,Florida,United States,Southern US,USCA
San Francisco,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Long Beach,New York,United States,Eastern US,USCA
Nashville,Tennessee,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Detroit,Michigan,United States,Central US,USCA
Mesa,Arizona,United States,Western US,USCA
Detroit,Michigan,United States,Central US,USCA
Detroit,Michigan,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Vineland,New Jersey,United States,Eastern US,USCA
Vineland,New Jersey,United States,Eastern US,USCA
Detroit,Michigan,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Tampa,Florida,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Vineland,New Jersey,United States,Eastern US,USCA
Vineland,New Jersey,United States,Eastern US,USCA
Smyrna,Tennessee,United States,Southern US,USCA
Tampa,Florida,United States,Southern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Oklahoma City,Oklahoma,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Oklahoma City,Oklahoma,United States,Central US,USCA
Shelton,Connecticut,United States,Eastern US,USCA
Shelton,Connecticut,United States,Eastern US,USCA
Moreno Valley,California,United States,Western US,USCA
Moreno Valley,California,United States,Western US,USCA
Los Angeles,California,United States,Western US,USCA
Oklahoma City,Oklahoma,United States,Central US,USCA
Oklahoma City,Oklahoma,United States,Central US,USCA
Oklahoma City,Oklahoma,United States,Central US,USCA
Oklahoma City,Oklahoma,United States,Central US,USCA
Moreno Valley,California,United States,Western US,USCA
San Diego,California,United States,Western US,USCA
Moreno Valley,California,United States,Western US,USCA
Austin,Texas,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Fort Worth,Texas,United States,Central US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Los Angeles,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Fort Worth,Texas,United States,Central US,USCA
Fremont,Nebraska,United States,Central US,USCA
Austin,Texas,United States,Central US,USCA
Los Angeles,California,United States,Western US,USCA
Oakland,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Austin,Texas,United States,Central US,USCA
Austin,Texas,United States,Central US,USCA
Austin,Texas,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Houston,Texas,United States,Central US,USCA
Houston,Texas,United States,Central US,USCA
Houston,Texas,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
West Palm Beach,Florida,United States,Southern US,USCA
New York City,New York,United States,Eastern US,USCA
Springfield,Oregon,United States,Western US,USCA
Roseville,California,United States,Western US,USCA
Detroit,Michigan,United States,Central US,USCA
Salinas,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Springfield,Virginia,United States,Southern US,USCA
Houston,Texas,United States,Central US,USCA
Fremont,Nebraska,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Franklin,Tennessee,United States,Southern US,USCA
Salinas,California,United States,Western US,USCA
Springfield,Oregon,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Portland,Oregon,United States,Western US,USCA
Salinas,California,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Portland,Oregon,United States,Western US,USCA
Springfield,Virginia,United States,Southern US,USCA
Springfield,Oregon,United States,Western US,USCA
Philadelphia,Pennsylvania,United States,Eastern US,USCA
Salinas,California,United States,Western US,USCA
Detroit,Michigan,United States,Central US,USCA
Detroit,Michigan,United States,Central US,USCA
Roseville,California,United States,Western US,USCA
San Francisco,California,United States,Western US,USCA
Franklin,Tennessee,United States,Southern US,USCA
Memphis,Tennessee,United States,Southern US,USCA
Houston,Texas,United States,Central US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
Memphis,Tennessee,United States,Southern US,USCA
Memphis,Tennessee,United States,Southern US,USCA
Arlington,Texas,United States,Central US,USCA
Miami,Florida,United States,Southern US,USCA
Houston,Texas,United States,Central US,USCA
Memphis,Tennessee,United States,Southern US,USCA
North Miami,Florida,United States,Southern US,USCA
Florence,Alabama,United States,Southern US,USCA
Roseville,Michigan,United States,Central US,USCA
Memphis,Tennessee,United States,Southern US,USCA
Memphis,Tennessee,United States,Southern US,USCA
Cleveland,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Arlington,Texas,United States,Central US,USCA
Memphis,Tennessee,United States,Southern US,USCA
Long Beach,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Long Beach,California,United States,Western US,USCA
Greensboro,North Carolina,United States,Southern US,USCA
Long Beach,California,United States,Western US,USCA
Long Beach,California,United States,Western US,USCA
Miami,Florida,United States,Southern US,USCA
Cincinnati,Ohio,United States,Eastern US,USCA
Long Beach,California,United States,Western US,USCA
Hialeah,Florida,United States,Southern US,USCA
Keller,Texas,United States,Central US,USCA
New York City,New York,United States,Eastern US,USCA
Long Beach,California,United States,Western US,USCA
Long Beach,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Inglewood,California,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
Gresham,Oregon,United States,Western US,USCA
Inglewood,California,United States,Western US,USCA
Inglewood,California,United States,Western US,USCA
Miami,Florida,United States,Southern US,USCA
Milford,Connecticut,United States,Eastern US,USCA
Inglewood,California,United States,Western US,USCA
Newark,Ohio,United States,Eastern US,USCA
New York City,New York,United States,Eastern US,USCA
Inglewood,California,United States,Western US,USCA
Inglewood,California,United States,Western US,USCA
Chicago,Illinois,United States,Central US,USCA
Chicago,Illinois,United States,Central US,USCA
Newark,Ohio,United States,Eastern US,USCA
Inglewood,California,United States,Western US,USCA
New York City,New York,United States,Eastern US,USCA
Inglewood,California,United States,Western US,USCA
